AFFILIATION_ID|PROVIDER_ID|AFFILIATE_PROVIDER_ID|AFFILIATION_TYPE_CD|PREFERRED_AFFIL_FLAG|AFFILIATE_PAYABLE|PCP_FLAG|EFFECTIVE_DT|TERM_DT
BLA000023672^BLAIPA000013^20160101_000000.^BLA0NA|BLA000023672^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000023689^BLA000000010^20180101_000000.^BLA0NA|BLA000023689^BLA0NA|BLA000000010^BLA0NA||N|||2018-01-01|9999-12-31
BLA000023769^BLA000000008^20180101_000000.^BLA0NA|BLA000023769^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000023783^BLA000000008^20160101_000000.^BLA0NA|BLA000023783^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|9999-12-31
BLA000023856^BLA000000011^20160101_000000.^BLA0NA|BLA000023856^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000023864^BLA000000011^20160101_000000.^BLA0NA|BLA000023864^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024011^BLA000000005^20160101_000000.^BLA0NA|BLA000024011^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024026^BLA000000011^20160101_000000.^BLA0NA|BLA000024026^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024053^BLA000000009^20160101_000000.^BLA0NA|BLA000024053^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024113^BLAIPA000037^20160101_000000.^BLA0NA|BLA000024113^BLA0NA|BLAIPA000037^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024130^BLA000000005^20160101_000000.^BLA0NA|BLA000024130^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024142^BLAIPA000031^20160101_000000.^BLA0NA|BLA000024142^BLA0NA|BLAIPA000031^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024143^BLAIPA000031^20160101_000000.^BLA0NA|BLA000024143^BLA0NA|BLAIPA000031^BLA0NA||N|||2016-01-01|2016-12-31
BLA000024143^BLAIPA000051^20170101_000000.^BLA0NA|BLA000024143^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000024148^BLA000000005^20160101_000000.^BLA0NA|BLA000024148^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024149^BLA000000005^20160101_000000.^BLA0NA|BLA000024149^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024175^BLA000000011^20160101_000000.^BLA0NA|BLA000024175^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024185^BLAIPA000032^20160101_000000.^BLA0NA|BLA000024185^BLA0NA|BLAIPA000032^BLA0NA||N|||2016-01-01|2016-12-31
BLA000024185^BLAIPA000051^20170101_000000.^BLA0NA|BLA000024185^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000024286^BLA000000005^20160101_000000.^BLA0NA|BLA000024286^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024321^BLA000000008^20160101_000000.^BLA0NA|BLA000024321^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024344^BLAIPA000015^20160101_000000.^BLA0NA|BLA000024344^BLA0NA|BLAIPA000015^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024346^BLA000000005^20160101_000000.^BLA0NA|BLA000024346^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024353^BLA000000011^20160101_000000.^BLA0NA|BLA000024353^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000024360^BLA000000005^20160101_000000.^BLA0NA|BLA000024360^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000026185^BLA000000010^20160101_000000.^BLA0NA|BLA000026185^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|2016-12-31
BLA000026185^BLAIPA000051^20170101_000000.^BLA0NA|BLA000026185^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000026275^BLA000000005^20160101_000000.^BLA0NA|BLA000026275^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000026561^BLA000000005^20160101_000000.^BLA0NA|BLA000026561^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000026597^BLA000000008^20160101_000000.^BLA0NA|BLA000026597^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|2016-12-31
BLA000026597^BLAIPA000051^20170101_000000.^BLA0NA|BLA000026597^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000026624^BLA000000008^20160101_000000.^BLA0NA|BLA000026624^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|9999-12-31
BLA000026691^BLAIPA000037^20160101_000000.^BLA0NA|BLA000026691^BLA0NA|BLAIPA000037^BLA0NA||N|||2016-01-01|9999-12-31
BLA000026692^BLAIPA000037^20160101_000000.^BLA0NA|BLA000026692^BLA0NA|BLAIPA000037^BLA0NA||N|||2016-01-01|9999-12-31
BLA000026910^BLAIPA000013^20160101_000000.^BLA0NA|BLA000026910^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000026911^BLAIPA000013^20160101_000000.^BLA0NA|BLA000026911^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000026916^BLAIPA000033^20160101_000000.^BLA0NA|BLA000026916^BLA0NA|BLAIPA000033^BLA0NA||N|||2016-01-01|9999-12-31
BLA000027147^BLA000000011^20180101_000000.^BLA0NA|BLA000027147^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000027273^BLA000000011^20160101_000000.^BLA0NA|BLA000027273^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000027290^BLAIPA000019^20160101_000000.^BLA0NA|BLA000027290^BLA0NA|BLAIPA000019^BLA0NA||N|||2016-01-01|9999-12-31
BLA000027644^BLAIPA000044^20160101_000000.^BLA0NA|BLA000027644^BLA0NA|BLAIPA000044^BLA0NA||N|||2016-01-01|2016-12-31
BLA000027644^BLAIPA000051^20170101_000000.^BLA0NA|BLA000027644^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000027748^BLA000000011^20160101_000000.^BLA0NA|BLA000027748^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000028072^BLA000000005^20160101_000000.^BLA0NA|BLA000028072^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000028335^BLA000000005^20160101_000000.^BLA0NA|BLA000028335^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000028569^BLA000000009^20160101_000000.^BLA0NA|BLA000028569^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000028785^BLA000000010^20160101_000000.^BLA0NA|BLA000028785^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000028892^BLA000000009^20160301_000000.^BLA0NA|BLA000028892^BLA0NA|BLA000000009^BLA0NA||N|||2016-03-01|9999-12-31
BLA000029015^BLA000000005^20160101_000000.^BLA0NA|BLA000029015^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000029598^BLA000000009^20160101_000000.^BLA0NA|BLA000029598^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|2016-12-31
BLA000029598^BLAIPA000051^20170101_000000.^BLA0NA|BLA000029598^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000029603^BLA000000009^20160301_000000.^BLA0NA|BLA000029603^BLA0NA|BLA000000009^BLA0NA||N|||2016-03-01|2016-12-31
BLA000029603^BLAIPA000049^20170101_000000.^BLA0NA|BLA000029603^BLA0NA|BLAIPA000049^BLA0NA||N|||2017-01-01|9999-12-31
BLA000029809^BLA000000005^20160501_000000.^BLA0NA|BLA000029809^BLA0NA|BLA000000005^BLA0NA||N|||2016-05-01|9999-12-31
BLA000029911^BLA000000009^20160101_000000.^BLA0NA|BLA000029911^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000030013^BLA000000005^20160101_000000.^BLA0NA|BLA000030013^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000030177^BLA000000009^20180101_000000.^BLA0NA|BLA000030177^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000030211^BLA000000008^20160101_000000.^BLA0NA|BLA000030211^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|9999-12-31
BLA000030426^BLA000000005^20160101_000000.^BLA0NA|BLA000030426^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000030494^BLA000000011^20160101_000000.^BLA0NA|BLA000030494^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000030540^BLA000000001^20160101_000000.^BLA0NA|BLA000030540^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000030584^BLA000000010^20160101_000000.^BLA0NA|BLA000030584^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|2016-12-31
BLA000030584^BLAIPA000051^20170101_000000.^BLA0NA|BLA000030584^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000030785^BLA000000005^20160101_000000.^BLA0NA|BLA000030785^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000031258^BLA000000011^20180101_000000.^BLA0NA|BLA000031258^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000031399^BLA000000011^20160601_000000.^BLA0NA|BLA000031399^BLA0NA|BLA000000011^BLA0NA||N|||2016-06-01|9999-12-31
BLA000031412^BLA000000011^20160112_000000.^BLA0NA|BLA000031412^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-12|9999-12-31
BLA000031663^BLAIPA000007^20160101_000000.^BLA0NA|BLA000031663^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000032269^BLAIPA000007^20160101_000000.^BLA0NA|BLA000032269^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000032374^BLA000000011^20180101_000000.^BLA0NA|BLA000032374^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000032378^BLA000000011^20160501_000000.^BLA0NA|BLA000032378^BLA0NA|BLA000000011^BLA0NA||N|||2016-05-01|9999-12-31
BLA000032396^BLA000000011^20160501_000000.^BLA0NA|BLA000032396^BLA0NA|BLA000000011^BLA0NA||N|||2016-05-01|9999-12-31
BLA000032400^BLA000000011^20180102_000000.^BLA0NA|BLA000032400^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-02|9999-12-31
BLA000032472^BLA000000011^20180101_000000.^BLA0NA|BLA000032472^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000032481^BLA000000011^20180101_000000.^BLA0NA|BLA000032481^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000032568^BLA000000008^20180101_000000.^BLA0NA|BLA000032568^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000033095^BLA000000011^20180101_000000.^BLA0NA|BLA000033095^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000033709^BLA000000009^20161201_000000.^BLA0NA|BLA000033709^BLA0NA|BLA000000009^BLA0NA||N|||2016-12-01|9999-12-31
BLA000033722^BLAIPA000019^20160101_000000.^BLA0NA|BLA000033722^BLA0NA|BLAIPA000019^BLA0NA||N|||2016-01-01|9999-12-31
BLA000033778^BLAIPA000025^20160101_000000.^BLA0NA|BLA000033778^BLA0NA|BLAIPA000025^BLA0NA||N|||2016-01-01|9999-12-31
BLA000033779^BLAIPA000025^20160101_000000.^BLA0NA|BLA000033779^BLA0NA|BLAIPA000025^BLA0NA||N|||2016-01-01|9999-12-31
BLA000034130^BLA000000009^20160708_000000.^BLA0NA|BLA000034130^BLA0NA|BLA000000009^BLA0NA||N|||2016-07-08|2016-12-31
BLA000034130^BLAIPA000049^20170101_000000.^BLA0NA|BLA000034130^BLA0NA|BLAIPA000049^BLA0NA||N|||2017-01-01|9999-12-31
BLA000034249^BLAIPA000021^20160101_000000.^BLA0NA|BLA000034249^BLA0NA|BLAIPA000021^BLA0NA||N|||2016-01-01|9999-12-31
BLA000034267^BLA000000009^20180101_000000.^BLA0NA|BLA000034267^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000034304^BLAIPA000036^20160101_000000.^BLA0NA|BLA000034304^BLA0NA|BLAIPA000036^BLA0NA||N|||2016-01-01|9999-12-31
BLA000034548^BLAIPA000013^20160101_000000.^BLA0NA|BLA000034548^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000035118^BLA000000008^20180101_000000.^BLA0NA|BLA000035118^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000035167^BLA000000010^20160101_000000.^BLA0NA|BLA000035167^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000035177^BLA000000008^20180101_000000.^BLA0NA|BLA000035177^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000035371^BLA000000010^20160101_000000.^BLA0NA|BLA000035371^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000036644^BLA000000009^20160101_000000.^BLA0NA|BLA000036644^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000036798^BLAIPA000026^20160101_000000.^BLA0NA|BLA000036798^BLA0NA|BLAIPA000026^BLA0NA||N|||2016-01-01|9999-12-31
BLA000037110^BLA000000005^20160101_000000.^BLA0NA|BLA000037110^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000037226^BLA000000011^20160101_000000.^BLA0NA|BLA000037226^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000037259^BLA000000008^20160101_000000.^BLA0NA|BLA000037259^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|9999-12-31
BLA000037809^BLA000000001^20160101_000000.^BLA0NA|BLA000037809^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000037869^BLAIPA000031^20160101_000000.^BLA0NA|BLA000037869^BLA0NA|BLAIPA000031^BLA0NA||N|||2016-01-01|2016-12-31
BLA000037869^BLAIPA000051^20170101_000000.^BLA0NA|BLA000037869^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000038078^BLA000000009^20160501_000000.^BLA0NA|BLA000038078^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|9999-12-31
BLA000038113^BLA000000011^20160101_000000.^BLA0NA|BLA000038113^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000038153^BLA000000008^20180101_000000.^BLA0NA|BLA000038153^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000038349^BLA000000005^20160101_000000.^BLA0NA|BLA000038349^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000038476^BLA000000005^20160101_000000.^BLA0NA|BLA000038476^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000038686^BLAIPA000038^20160101_000000.^BLA0NA|BLA000038686^BLA0NA|BLAIPA000038^BLA0NA||N|||2016-01-01|9999-12-31
BLA000038854^BLA000000011^20160101_000000.^BLA0NA|BLA000038854^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|2016-12-31
BLA000038854^BLAIPA000051^20170101_000000.^BLA0NA|BLA000038854^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000039070^BLA000000011^20160101_000000.^BLA0NA|BLA000039070^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000039264^BLA000000005^20160101_000000.^BLA0NA|BLA000039264^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000039948^BLA000000009^20160101_000000.^BLA0NA|BLA000039948^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000040033^BLA000000005^20160101_000000.^BLA0NA|BLA000040033^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000040460^BLA000000009^20160101_000000.^BLA0NA|BLA000040460^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000040718^BLAIPA000013^20160101_000000.^BLA0NA|BLA000040718^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000041043^BLA000000005^20160101_000000.^BLA0NA|BLA000041043^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000041708^BLAIPA000034^20160101_000000.^BLA0NA|BLA000041708^BLA0NA|BLAIPA000034^BLA0NA||N|||2016-01-01|2016-12-31
BLA000041708^BLAIPA000051^20170101_000000.^BLA0NA|BLA000041708^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000042098^BLAIPA000016^20160101_000000.^BLA0NA|BLA000042098^BLA0NA|BLAIPA000016^BLA0NA||N|||2016-01-01|9999-12-31
BLA000042135^BLA000000009^20160101_000000.^BLA0NA|BLA000042135^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|2016-12-31
BLA000042135^BLAIPA000048^20170101_000000.^BLA0NA|BLA000042135^BLA0NA|BLAIPA000048^BLA0NA||N|||2017-01-01|9999-12-31
BLA000042178^BLA000000010^20160101_000000.^BLA0NA|BLA000042178^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|2016-12-31
BLA000042178^BLAIPA000051^20170101_000000.^BLA0NA|BLA000042178^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000042330^BLA000000005^20160101_000000.^BLA0NA|BLA000042330^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000042331^BLA000000005^20160101_000000.^BLA0NA|BLA000042331^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000042566^BLA000000005^20160101_000000.^BLA0NA|BLA000042566^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000042977^BLAIPA000007^20160101_000000.^BLA0NA|BLA000042977^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000042978^BLA000000005^20160101_000000.^BLA0NA|BLA000042978^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000043178^BLA000000005^20160101_000000.^BLA0NA|BLA000043178^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000043280^BLAIPA000013^20160101_000000.^BLA0NA|BLA000043280^BLA0NA|BLAIPA000013^BLA0NA||N|||2016-01-01|9999-12-31
BLA000043313^BLA000000011^20160101_000000.^BLA0NA|BLA000043313^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|9999-12-31
BLA000043314^BLA000000005^20160101_000000.^BLA0NA|BLA000043314^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000043443^BLA000000001^20160101_000000.^BLA0NA|BLA000043443^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000043525^BLAIPA000007^20160101_000000.^BLA0NA|BLA000043525^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000043607^BLA000000011^20160101_000000.^BLA0NA|BLA000043607^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|2016-12-31
BLA000043607^BLAIPA000051^20170101_000000.^BLA0NA|BLA000043607^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000043616^BLA000000011^20160101_000000.^BLA0NA|BLA000043616^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|2016-12-31
BLA000043616^BLAIPA000051^20170101_000000.^BLA0NA|BLA000043616^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000043671^BLA000000009^20160301_000000.^BLA0NA|BLA000043671^BLA0NA|BLA000000009^BLA0NA||N|||2016-03-01|2016-12-31
BLA000043671^BLAIPA000049^20170101_000000.^BLA0NA|BLA000043671^BLA0NA|BLAIPA000049^BLA0NA||N|||2017-01-01|9999-12-31
BLA000043851^BLA000000009^20180101_000000.^BLA0NA|BLA000043851^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000043916^BLA000000009^20160301_000000.^BLA0NA|BLA000043916^BLA0NA|BLA000000009^BLA0NA||N|||2016-03-01|2016-12-31
BLA000043916^BLAIPA000049^20170101_000000.^BLA0NA|BLA000043916^BLA0NA|BLAIPA000049^BLA0NA||N|||2017-01-01|9999-12-31
BLA000044079^BLAIPA000025^20160101_000000.^BLA0NA|BLA000044079^BLA0NA|BLAIPA000025^BLA0NA||N|||2016-01-01|9999-12-31
BLA000044364^BLA000000010^20160615_000000.^BLA0NA|BLA000044364^BLA0NA|BLA000000010^BLA0NA||N|||2016-06-15|9999-12-31
BLA000044428^BLA000000009^20160301_000000.^BLA0NA|BLA000044428^BLA0NA|BLA000000009^BLA0NA||N|||2016-03-01|2016-12-31
BLA000044428^BLAIPA000049^20170101_000000.^BLA0NA|BLA000044428^BLA0NA|BLAIPA000049^BLA0NA||N|||2017-01-01|9999-12-31
BLA000044438^BLA000000005^20160101_000000.^BLA0NA|BLA000044438^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000044652^BLA000000011^20180101_000000.^BLA0NA|BLA000044652^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000044893^BLA000000010^20160101_000000.^BLA0NA|BLA000044893^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000044930^BLA000000009^20160501_000000.^BLA0NA|BLA000044930^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|2016-12-31
BLA000044930^BLAIPA000047^20170101_000000.^BLA0NA|BLA000044930^BLA0NA|BLAIPA000047^BLA0NA||N|||2017-01-01|9999-12-31
BLA000045037^BLA000000009^20160501_000000.^BLA0NA|BLA000045037^BLA0NA|BLA000000009^BLA0NA||N|||2016-05-01|2016-12-31
BLA000045037^BLAIPA000047^20170101_000000.^BLA0NA|BLA000045037^BLA0NA|BLAIPA000047^BLA0NA||N|||2017-01-01|9999-12-31
BLA000045626^BLAIPA000037^20160101_000000.^BLA0NA|BLA000045626^BLA0NA|BLAIPA000037^BLA0NA||N|||2016-01-01|9999-12-31
BLA000045825^BLA000000005^20160101_000000.^BLA0NA|BLA000045825^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000045921^BLA000000010^20160101_000000.^BLA0NA|BLA000045921^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000046448^BLA000000008^20160101_000000.^BLA0NA|BLA000046448^BLA0NA|BLA000000008^BLA0NA||N|||2016-01-01|2016-12-31
BLA000046448^BLA000000011^20171012_000000.^BLA0NA|BLA000046448^BLA0NA|BLA000000011^BLA0NA||N|||2017-10-12|9999-12-31
BLA000046448^BLAIPA000051^20170101_000000.^BLA0NA|BLA000046448^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|2017-10-11
BLA000046686^BLA000000001^20160101_000000.^BLA0NA|BLA000046686^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000046884^BLAIPA000007^20160101_000000.^BLA0NA|BLA000046884^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000046886^BLAIPA000007^20160101_000000.^BLA0NA|BLA000046886^BLA0NA|BLAIPA000007^BLA0NA||N|||2016-01-01|9999-12-31
BLA000046920^BLA000000011^20180101_000000.^BLA0NA|BLA000046920^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000046921^BLA000000011^20180101_000000.^BLA0NA|BLA000046921^BLA0NA|BLA000000011^BLA0NA||N|||2018-01-01|9999-12-31
BLA000047286^BLA000000009^20160101_000000.^BLA0NA|BLA000047286^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000047754^BLA000000005^20160101_000000.^BLA0NA|BLA000047754^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000047755^BLA000000005^20160101_000000.^BLA0NA|BLA000047755^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000048009^BLA000000001^20160101_000000.^BLA0NA|BLA000048009^BLA0NA|BLA000000001^BLA0NA||N|||2016-01-01|9999-12-31
BLA000048138^BLA000000011^20160501_000000.^BLA0NA|BLA000048138^BLA0NA|BLA000000011^BLA0NA||N|||2016-05-01|9999-12-31
BLA000048189^BLA000000005^20160101_000000.^BLA0NA|BLA000048189^BLA0NA|BLA000000005^BLA0NA||N|||2016-01-01|9999-12-31
BLA000048358^BLAIPA000051^20170101_000000.^BLA0NA|BLA000048358^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000048496^BLA000000011^20160101_000000.^BLA0NA|BLA000048496^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|2016-12-31
BLA000048496^BLAIPA000051^20170101_000000.^BLA0NA|BLA000048496^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000048682^BLA000000010^20160101_000000.^BLA0NA|BLA000048682^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000048824^BLA000000009^20160101_000000.^BLA0NA|BLA000048824^BLA0NA|BLA000000009^BLA0NA||N|||2016-01-01|9999-12-31
BLA000048853^BLA000000008^20170101_000000.^BLA0NA|BLA000048853^BLA0NA|BLA000000008^BLA0NA||N|||2017-01-01|9999-12-31
BLA000049302^BLA000000009^20180101_000000.^BLA0NA|BLA000049302^BLA0NA|BLA000000009^BLA0NA||N|||2018-01-01|9999-12-31
BLA000049877^BLA000000010^20160101_000000.^BLA0NA|BLA000049877^BLA0NA|BLA000000010^BLA0NA||N|||2016-01-01|9999-12-31
BLA000049919^BLA000000011^20160101_000000.^BLA0NA|BLA000049919^BLA0NA|BLA000000011^BLA0NA||N|||2016-01-01|2016-12-31
BLA000049919^BLAIPA000051^20170101_000000.^BLA0NA|BLA000049919^BLA0NA|BLAIPA000051^BLA0NA||N|||2017-01-01|9999-12-31
BLA000050278^BLA000000010^20180101_000000.^BLA0NA|BLA000050278^BLA0NA|BLA000000010^BLA0NA||N|||2018-01-01|9999-12-31
BLA000050347^BLA000000008^20180101_000000.^BLA0NA|BLA000050347^BLA0NA|BLA000000008^BLA0NA||N|||2018-01-01|9999-12-31
BLA000050470^BLA000000004^20160101_000000.^BLA0NA|BLA000050470^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|2016-12-31
BLA000050470^BLAIPA000049^20170101_000000.^BLA0NA|BLA000050470^BLA0NA|BLAIPA000049^BLA0NA||N|||2017-01-01|9999-12-31
BLA000050484^BLA000000004^20160101_000000.^BLA0NA|BLA000050484^BLA0NA|BLA000000004^BLA0NA||N|||2016-01-01|9999-12-31
